train_project,test_project,metric_set,label,baseline_f1,f1_wo_cfs,f1_with_cfs,cfs_metrics
commons-dbcp,cayenne,combined,bug,0.0014858841010401188,0.008565310492505352,0.16484677703416695,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-bcel,jit,adhoc,0.1285805219605347,0.536779324055666,0.4893267651888341,oexp add nddev own nsctr exp
commons-dbcp,commons-bcel,static,adhoc,0.1670353982300885,0.3762781186094069,0.3146067415730337,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-bcel,pmd,adhoc,0.18035592060232716,0.32123212321232125,0.24043715846994534,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-bcel,combined,adhoc,0.138801261829653,0.5077951002227172,0.37699680511182104,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-bcel,jit,bug,0.0,0.0,0.057971014492753624,exp add nsctr own nddev lt
commons-dbcp,commons-bcel,static,bug,0.0,0.033898305084745756,0.056338028169014086,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-bcel,pmd,bug,0.010854816824966078,0.043478260869565216,0.08383233532934131,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-bcel,combined,bug,0.0,0.0,0.07567567567567567,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-beanutils,jit,adhoc,0.47098976109215024,0.5889570552147239,0.5347119645494831,oexp add nddev own nsctr exp
commons-dbcp,commons-beanutils,static,adhoc,0.35294117647058826,0.4906367041198502,0.44630872483221473,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-beanutils,pmd,adhoc,0.2124590163934426,0.4797178130511464,0.41075794621026895,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-beanutils,combined,adhoc,0.5200984413453651,0.6333907056798622,0.4559270516717325,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-beanutils,jit,bug,0.07476635514018691,0.1559633027522936,0.1192982456140351,exp add nsctr own nddev lt
commons-dbcp,commons-beanutils,static,bug,0.09523809523809523,0.1411764705882353,0.08888888888888888,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-beanutils,pmd,bug,0.019543973941368076,0.06832298136645962,0.10248447204968943,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-beanutils,combined,bug,0.2549019607843137,0.27272727272727276,0.08092485549132948,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-codec,jit,adhoc,0.39892665474060823,0.5217391304347826,0.4473684210526316,oexp add nddev own nsctr exp
commons-dbcp,commons-codec,static,adhoc,0.33088235294117646,0.37960339943342775,0.32758620689655166,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-codec,pmd,adhoc,0.20528301886792455,0.3247058823529412,0.20689655172413793,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-codec,combined,adhoc,0.3738532110091743,0.4843304843304843,0.4375,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-codec,jit,bug,0.14173228346456693,0.2580645161290323,0.28318584070796465,exp add nsctr own nddev lt
commons-dbcp,commons-codec,static,bug,0.029850746268656716,0.0,0.10909090909090909,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-codec,pmd,bug,0.05714285714285714,0.1839080459770115,0.17679558011049726,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-codec,combined,bug,0.08450704225352113,0.16393442622950818,0.16949152542372883,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-collections,jit,adhoc,0.3750705019740553,0.40414507772020725,0.3395853899308984,oexp add nddev own nsctr exp
commons-dbcp,commons-collections,static,adhoc,0.2603631380609798,0.31643356643356646,0.29736618521665253,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-collections,pmd,adhoc,0.13549103601459622,0.3122362869198312,0.20754716981132076,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-collections,combined,adhoc,0.3947119924457035,0.41500399042298486,0.29704510108864696,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-collections,jit,bug,0.0,0.022857142857142857,0.0,exp add nsctr own nddev lt
commons-dbcp,commons-collections,static,bug,0.07692307692307693,0.028571428571428574,0.09160305343511449,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-collections,pmd,bug,0.0017809439002671415,0.051923076923076926,0.0504774897680764,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-collections,combined,bug,0.03773584905660377,0.03571428571428572,0.0625,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-compress,jit,adhoc,0.2744795682343871,0.36322360953461974,0.27184466019417475,oexp add nddev own nsctr exp
commons-dbcp,commons-compress,static,adhoc,0.2031122031122031,0.2780026990553306,0.23129251700680273,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-compress,pmd,adhoc,0.17907444668008046,0.2665706051873199,0.2401847575057737,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-compress,combined,adhoc,0.2546916890080429,0.3140096618357488,0.2231320368474923,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-compress,jit,bug,0.04098360655737705,0.1282051282051282,0.1680672268907563,exp add nsctr own nddev lt
commons-dbcp,commons-compress,static,bug,0.07874015748031496,0.0990990990990991,0.18338108882521492,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-compress,pmd,bug,0.09302325581395349,0.1851851851851852,0.20550705171255876,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-compress,combined,bug,0.11070110701107011,0.10859728506787329,0.2114537444933921,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-configuration,jit,adhoc,0.4365296803652968,0.40095465393794755,0.3766816143497758,oexp add nddev own nsctr exp
commons-dbcp,commons-configuration,static,adhoc,0.30064754856614245,0.3223052294557097,0.2757575757575758,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-configuration,pmd,adhoc,0.19952494061757722,0.2786547700754976,0.08395061728395062,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-configuration,combined,adhoc,0.4073335990434436,0.3881401617250674,0.3137254901960784,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-configuration,jit,bug,0.057971014492753624,0.1485148514851485,0.13229571984435798,exp add nsctr own nddev lt
commons-dbcp,commons-configuration,static,bug,0.03980099502487562,0.052910052910052914,0.13533834586466165,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-configuration,pmd,bug,0.0704375667022412,0.15122312824314307,0.15103532277710108,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-configuration,combined,bug,0.08411214953271028,0.12807881773399016,0.18809980806142032,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-digester,jit,adhoc,0.2792156862745098,0.38746438746438744,0.3467153284671533,oexp add nddev own nsctr exp
commons-dbcp,commons-digester,static,adhoc,0.2115085536547434,0.3084577114427861,0.25848142164781907,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-digester,pmd,adhoc,0.10425240054869685,0.27488151658767773,0.2760290556900727,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-digester,combined,adhoc,0.2893617021276596,0.36283185840707965,0.31034482758620685,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-digester,jit,bug,0.03550295857988165,0.04918032786885246,0.0261437908496732,exp add nsctr own nddev lt
commons-dbcp,commons-digester,static,bug,0.03773584905660377,0.03125,0.03846153846153846,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-digester,pmd,bug,0.01564537157757497,0.02676864244741874,0.032407407407407406,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-digester,combined,bug,0.08333333333333334,0.12903225806451613,0.026666666666666665,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-io,jit,adhoc,0.37807881773399016,0.4605042016806722,0.3563402889245586,oexp add nddev own nsctr exp
commons-dbcp,commons-io,static,adhoc,0.3030852994555354,0.3951612903225806,0.3003663003663004,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-io,pmd,adhoc,0.14943151055766107,0.3181818181818182,0.15447154471544716,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-io,combined,adhoc,0.41894060995184595,0.4465648854961832,0.3134328358208955,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-io,jit,bug,0.1048689138576779,0.19095477386934676,0.17687074829931973,exp add nsctr own nddev lt
commons-dbcp,commons-io,static,bug,0.09090909090909091,0.0,0.09523809523809523,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-io,pmd,bug,0.09386281588447654,0.15751789976133654,0.15697674418604649,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-io,combined,bug,0.09448818897637795,0.10309278350515463,0.176,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-jcs,jit,adhoc,0.2459546925566343,0.5508528111181301,0.4002704530087898,oexp add nddev own nsctr exp
commons-dbcp,commons-jcs,static,adhoc,0.3056356487549148,0.42398884239888424,0.4759141033081834,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-jcs,pmd,adhoc,0.2665021591610117,0.5205761316872428,0.22714148219441768,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-jcs,combined,adhoc,0.3483642793987622,0.5033377837116154,0.47115384615384615,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-jcs,jit,bug,0.0,0.007905138339920948,0.0634005763688761,exp add nsctr own nddev lt
commons-dbcp,commons-jcs,static,bug,0.006079027355623099,0.02510460251046025,0.18148820326678763,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-jcs,pmd,bug,0.03745318352059925,0.1763565891472868,0.2214234363767074,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-jcs,combined,bug,0.0,0.03493449781659389,0.06567164179104477,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-jexl,jit,adhoc,0.34523036988968203,0.5772773797338792,0.3531114327062229,oexp add nddev own nsctr exp
commons-dbcp,commons-jexl,static,adhoc,0.3769035532994924,0.45720984759671746,0.44243792325056436,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-jexl,pmd,adhoc,0.2746071133167907,0.43918191603875134,0.30917874396135264,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-jexl,combined,adhoc,0.40970006381620927,0.5067264573991032,0.48007968127490036,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-jexl,jit,bug,0.0311284046692607,0.06363636363636363,0.08552631578947369,exp add nsctr own nddev lt
commons-dbcp,commons-jexl,static,bug,0.023166023166023165,0.0,0.21917808219178084,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-jexl,pmd,bug,0.059003051881993895,0.17507418397626115,0.3104693140794224,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-jexl,combined,bug,0.008230452674897118,0.020618556701030927,0.20772946859903382,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-lang,jit,adhoc,0.32977461447212336,0.4524421593830334,0.3305004721435317,oexp add nddev own nsctr exp
commons-dbcp,commons-lang,static,adhoc,0.23082822085889573,0.3329886246122027,0.3221266614542611,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-lang,pmd,adhoc,0.15300246778173843,0.27663551401869163,0.19165378670788255,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-lang,combined,adhoc,0.36343283582089553,0.4,0.30983733539891556,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-lang,jit,bug,0.05223880597014925,0.12556053811659193,0.08097165991902834,exp add nsctr own nddev lt
commons-dbcp,commons-lang,static,bug,0.01687763713080169,0.023391812865497078,0.11111111111111112,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-lang,pmd,bug,0.02162162162162162,0.07637906647807638,0.14346504559270515,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-lang,combined,bug,0.032520325203252036,0.04081632653061225,0.184070796460177,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-math,jit,adhoc,0.33464991023339313,0.5112598904443092,0.3625601183869774,oexp add nddev own nsctr exp
commons-dbcp,commons-math,static,adhoc,0.26924185644277887,0.43991712707182323,0.35819955933270387,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-math,pmd,adhoc,0.1715554874779812,0.3775866077656359,0.156268221574344,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-math,combined,adhoc,0.36877795411917474,0.513911620294599,0.39944289693593316,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-math,jit,bug,0.0,0.0,0.0,exp add nsctr own nddev lt
commons-dbcp,commons-math,static,bug,0.03981623277182236,0.06356968215158926,0.15005359056806003,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-math,pmd,bug,0.03725261932479628,0.1126855600539811,0.12022109626900046,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-math,combined,bug,0.020373514431239387,0.07804878048780488,0.1441827266238401,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-net,jit,adhoc,0.39577836411609496,0.4963289280469897,0.4453900709219858,oexp add nddev own nsctr exp
commons-dbcp,commons-net,static,adhoc,0.21322314049586777,0.30857142857142855,0.2454160789844852,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-net,pmd,adhoc,0.13973799126637554,0.30833333333333335,0.2165605095541401,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-net,combined,adhoc,0.39295644114921224,0.4673539518900343,0.3243243243243243,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-net,jit,bug,0.0379746835443038,0.06034482758620689,0.10921501706484643,exp add nsctr own nddev lt
commons-dbcp,commons-net,static,bug,0.05504587155963303,0.13513513513513514,0.12727272727272726,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-net,pmd,bug,0.05649717514124294,0.11286681715575621,0.18181818181818182,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
commons-dbcp,commons-net,combined,bug,0.05853658536585366,0.14102564102564102,0.12218649517684887,delta_TLOC parent_PMD_UEC current_PMD_PL parent_PMD_UnI parent_PMD_IESMUB parent_PMD_IFSP
commons-dbcp,commons-scxml,jit,adhoc,0.33759246805648957,0.5777233782129743,0.2988871224165342,oexp add nddev own nsctr exp
commons-dbcp,commons-scxml,static,adhoc,0.4124194493263035,0.5095057034220533,0.4670807453416149,delta_MI delta_CD current_TNPA current_CLOC delta_NOD delta_AD
commons-dbcp,commons-scxml,pmd,adhoc,0.3998020781791192,0.639921722113503,0.14393939393939395,current_PMD_UWOC delta_PMD_RFI parent_PMD_FDSBASOC delta_PMD_PST parent_PMD_UNCIE delta_PMD_UOM current_PMD_DI
commons-dbcp,commons-scxml,combined,adhoc,0.4721734036321031,0.5673940949935816,0.5339470655926354,delta_MI delta_CD current_PMD_UWOC delta_PMD_ESNIL current_TNLPA delta_PMD_ACNPE
commons-dbcp,commons-scxml,jit,bug,0.0380952380952381,0.11494252873563217,0.06666666666666667,exp add nsctr own nddev lt
commons-dbcp,commons-scxml,static,bug,0.019999999999999997,0.0689655172413793,0.17989417989417988,delta_TNOS parent_LLDC delta_NOD current_NLPA current_CLOC delta_NOA
commons-dbcp,commons-scxml,pmd,bug,0.1081081081081081,0.14837712519319937,0.1590643274853801,parent_PMD_UEC parent_PMD_ASAML parent_PMD_UnI current_PMD_CASR parent_PMD_MSVUID current_PMD_IFSP current_PMD_CWOPCSBF
